mode	independence	ind_3	ind_3_alt	mode_ind	mode_ind_3	mode_ind_3_alt	income_k	veh_per_driver	n_adults	has_mom	has_dad	non_work_mom	non_work_dad	age	female	has_lil_sib	has_big_sib	distance	density
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	0.51488	2702.702702702703
8	10	10	10	810	810	810	20	0.5	2	TRUE	FALSE	FALSE	FALSE	12	TRUE	FALSE	TRUE	0.522925	579.1505791505792
7	22	20	20	722	720	720	30	1.5	2	TRUE	TRUE	FALSE	TRUE	11	FALSE	TRUE	TRUE	0.823808	2702.702702702703
8	21	20	20	821	820	820	87.5	1.5	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	0.722441	579.1505791505792
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.980679	579.1505791505792
7	23	20	20	723	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.7554189999999998	2702.702702702703
8	30	30	30	830	830	830	112.5	1.6666666666666667	3	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	FALSE	0.362025	2702.702702702703
8	23	20	20	823	820	820	175	1	2	TRUE	TRUE	FALSE	TRUE	8	FALSE	FALSE	TRUE	0.45052000000000003	2702.702702702703
9	10	10	10	910	910	910	175	1	3	TRUE	TRUE	TRUE	FALSE	10	FALSE	TRUE	FALSE	0.8978220000000001	2702.702702702703
8	22	20	20	822	820	820	112.5	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	TRUE	TRUE	1.1504349999999999	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	12	FALSE	FALSE	TRUE	0.717614	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	TRUE	FALSE	0.571195	2702.702702702703
7	22	20	20	722	720	720	112.5	0.5	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	FALSE	1.2855910000000002	6563.706563706564
8	22	20	20	822	820	820	87.5	1.6666666666666667	3	TRUE	TRUE	FALSE	FALSE	13	FALSE	TRUE	FALSE	0.5422330000000001	2702.702702702703
7	22	20	20	722	720	720	42.5	0.6666666666666666	3	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	FALSE	0.395814	2702.702702702703
7	23	20	20	723	720	720	112.5	2	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.403048	115.83011583011583
8	24	20	30	824	820	830	137.5	0.6666666666666666	3	TRUE	TRUE	FALSE	TRUE	12	FALSE	FALSE	FALSE	0.592112	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.753012	2702.702702702703
8	30	30	30	830	830	830	175	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	0.8511610000000001	2702.702702702703
7	21	20	20	721	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	TRUE	0.249395	579.1505791505792
8	23	20	20	823	820	820	175	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.45212900000000006	2702.702702702703
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	TRUE	1.942063	6563.706563706564
7	23	20	20	723	720	720	87.5	1	3	TRUE	TRUE	TRUE	TRUE	12	TRUE	TRUE	FALSE	0.8929950000000001	1158.3011583011585
7	24	20	30	724	720	730	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.91471	2702.702702702703
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	1.1504349999999999	2702.702702702703
9	10	10	10	910	910	910	175	2	2	TRUE	FALSE	TRUE	FALSE	12	FALSE	FALSE	TRUE	1.259847	2702.702702702703
8	10	10	10	810	810	810	250	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.373288	2702.702702702703
7	22	20	20	722	720	720	30	1	3	TRUE	TRUE	TRUE	FALSE	13	TRUE	FALSE	FALSE	1.6717509999999998	2702.702702702703
8	10	10	10	810	810	810	112.5	1	3	TRUE	TRUE	TRUE	FALSE	12	FALSE	FALSE	FALSE	0.847943	579.1505791505792
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.288809	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	TRUE	TRUE	1.972634	2702.702702702703
8	10	10	10	810	810	810	137.5	2.5	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.902649	2702.702702702703
8	10	10	10	810	810	810	62.5	0.3333333333333333	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	TRUE	0.622683	2702.702702702703
8	24	20	30	824	820	830	175	1.5	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.622683	1158.3011583011585
7	22	20	20	722	720	720	30	2	1	TRUE	FALSE	FALSE	FALSE	10	TRUE	TRUE	TRUE	1.3129439999999999	579.1505791505792
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	TRUE	1.7039309999999999	1158.3011583011585
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.6822159999999999	2702.702702702703
8	22	20	20	822	820	820	112.5	1	3	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	FALSE	0.186644	6563.706563706564
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	13	FALSE	FALSE	TRUE	0.796455	2702.702702702703
8	23	20	20	823	820	820	20	0.5	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	TRUE	TRUE	0.382942	2702.702702702703
8	10	10	10	810	810	810	42.5	1	1	TRUE	FALSE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.297665	2702.702702702703
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	1.909883	2702.702702702703
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.839087	579.1505791505792
7	22	20	20	722	720	720	87.5	1.5	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	FALSE	0.6886519999999999	2702.702702702703
7	22	20	20	722	720	720	20	1	2	TRUE	FALSE	TRUE	FALSE	8	TRUE	FALSE	TRUE	0.553496	1158.3011583011585
8	10	10	10	810	810	810	175	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.880921	2702.702702702703
8	10	10	10	810	810	810	62.5	0.5	2	TRUE	TRUE	FALSE	TRUE	9	FALSE	FALSE	TRUE	1.028151	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	TRUE	TRUE	0.8447250000000001	115.83011583011583
8	22	20	20	822	820	820	42.5	1	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	FALSE	1.171352	1158.3011583011585
8	24	20	30	824	820	830	20	0.5	3	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	FALSE	0.329845	1158.3011583011585
8	30	30	30	830	830	830	112.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	1.510851	115.83011583011583
8	30	30	30	830	830	830	137.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	0.32823599999999997	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.192269	2702.702702702703
8	30	30	30	830	830	830	87.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	0.913912	115.83011583011583
7	22	20	20	722	720	720	20	1.5	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.396612	2702.702702702703
8	23	20	20	823	820	820	62.5	0.5	2	TRUE	TRUE	TRUE	TRUE	8	TRUE	TRUE	TRUE	0.617856	6563.706563706564
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.044241	1158.3011583011585
8	22	20	20	822	820	820	112.5	1	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	FALSE	TRUE	0.8045	1158.3011583011585
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	TRUE	TRUE	1.008843	1158.3011583011585
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.944483	2702.702702702703
8	10	10	10	810	810	810	137.5	1.3333333333333333	3	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	FALSE	0.34110799999999997	1158.3011583011585
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	FALSE	TRUE	8	FALSE	FALSE	TRUE	1.6637060000000001	579.1505791505792
7	22	20	20	722	720	720	137.5	0.5	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	1.839087	1158.3011583011585
8	10	10	10	810	810	810	30	1	1	TRUE	FALSE	FALSE	FALSE	12	FALSE	TRUE	TRUE	0.571195	6563.706563706564
8	10	10	10	810	810	810	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	0.502008	2702.702702702703
7	22	20	20	722	720	720	87.5	1	1	TRUE	FALSE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.604173	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	TRUE	FALSE	1.423965	2702.702702702703
8	22	20	20	822	820	820	62.5	1.3333333333333333	3	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	FALSE	0.8929950000000001	579.1505791505792
9	10	10	10	910	910	910	250	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.283982	1158.3011583011585
7	24	20	30	724	720	730	112.5	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	TRUE	1.494761	1158.3011583011585
7	22	20	20	722	720	720	112.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	TRUE	1.858395	579.1505791505792
7	22	20	20	722	720	720	62.5	1.5	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	0.9219569999999999	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	TRUE	TRUE	0.8045	2702.702702702703
8	21	20	20	821	820	820	175	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.629119	2702.702702702703
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	2.0096410000000002	1158.3011583011585
7	23	20	20	723	720	720	137.5	1	2	TRUE	TRUE	TRUE	FALSE	13	FALSE	FALSE	TRUE	1.848741	1158.3011583011585
8	30	30	30	830	830	830	112.5	2.5	2	TRUE	FALSE	FALSE	FALSE	11	FALSE	TRUE	TRUE	0.22043300000000002	1158.3011583011585
9	10	10	10	910	910	910	137.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.1262999999999999	579.1505791505792
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	TRUE	1.7892080000000001	1158.3011583011585
7	23	20	20	723	720	720	87.5	1	3	TRUE	TRUE	FALSE	FALSE	13	FALSE	TRUE	FALSE	1.301681	2702.702702702703
7	23	20	20	723	720	720	62.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	0.780365	579.1505791505792
8	10	10	10	810	810	810	137.5	1	3	TRUE	TRUE	FALSE	TRUE	11	TRUE	TRUE	FALSE	1.069985	2702.702702702703
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	TRUE	10	TRUE	FALSE	TRUE	1.4738440000000002	1158.3011583011585
7	23	20	20	723	720	720	87.5	1	1	FALSE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.778756	2702.702702702703
8	30	30	30	830	830	830	175	1	1	FALSE	TRUE	FALSE	FALSE	12	TRUE	FALSE	TRUE	0.762666	1158.3011583011585
7	22	20	20	722	720	720	42.5	1	2	TRUE	FALSE	TRUE	FALSE	13	TRUE	FALSE	TRUE	1.182615	11583.011583011583
8	10	10	10	810	810	810	30	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	0.271921	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	TRUE	11	TRUE	FALSE	TRUE	1.395003	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	TRUE	TRUE	1.0860750000000001	1158.3011583011585
8	10	10	10	810	810	810	250	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.21560600000000002	6563.706563706564
7	22	20	20	722	720	720	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.414311	579.1505791505792
7	22	20	20	722	720	720	137.5	1.5	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	0.526143	1158.3011583011585
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	1.068376	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	TRUE	1.266283	115.83011583011583
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.333861	1158.3011583011585
7	22	20	20	722	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.147217	1158.3011583011585
8	10	10	10	810	810	810	87.5	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	TRUE	TRUE	0.511662	2702.702702702703
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	1.5768199999999999	2702.702702702703
8	30	30	30	830	830	830	112.5	2	3	TRUE	TRUE	TRUE	FALSE	13	FALSE	TRUE	FALSE	1.166525	2702.702702702703
8	23	20	20	823	820	820	175	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	0.6484270000000001	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.94689	579.1505791505792
8	10	10	10	810	810	810	137.5	2	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.456956	289.5752895752896
8	22	20	20	822	820	820	137.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	TRUE	TRUE	1.005625	2702.702702702703
7	22	20	20	722	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	1.295245	1158.3011583011585
8	10	10	10	810	810	810	137.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	0.991144	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.6234809999999997	1158.3011583011585
9	10	10	10	910	910	910	112.5	1	3	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	FALSE	0.42799400000000004	579.1505791505792
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	TRUE	TRUE	0.522925	115.83011583011583
7	23	20	20	723	720	720	112.5	1.5	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	TRUE	TRUE	1.185833	2702.702702702703
7	23	20	20	723	720	720	250	1.5	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.7948459999999999	1158.3011583011585
8	30	30	30	830	830	830	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	TRUE	0.307319	2702.702702702703
8	23	20	20	823	820	820	42.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.15848	6563.706563706564
7	23	20	20	723	720	720	112.5	0.5	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	TRUE	1.761855	6563.706563706564
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	TRUE	0.8817320000000001	579.1505791505792
8	22	20	20	822	820	820	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	TRUE	0.33467199999999997	579.1505791505792
8	10	10	10	810	810	810	250	1.5	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.0603310000000001	2702.702702702703
8	30	30	30	830	830	830	5	0.5	2	TRUE	TRUE	TRUE	TRUE	10	TRUE	TRUE	TRUE	0.154464	1158.3011583011585
7	23	20	20	723	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	0.543842	2702.702702702703
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	TRUE	1.583256	2702.702702702703
7	22	20	20	722	720	720	62.5	1	3	TRUE	TRUE	TRUE	FALSE	12	FALSE	TRUE	FALSE	1.980679	1158.3011583011585
7	22	20	20	722	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	1.600955	2702.702702702703
8	23	20	20	823	820	820	250	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	TRUE	TRUE	1.571993	1158.3011583011585
7	21	20	20	721	720	720	42.5	3	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.5398129999999999	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	1.407875	579.1505791505792
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	TRUE	TRUE	0.7771469999999999	2702.702702702703
7	22	20	20	722	720	720	87.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	1.356387	2702.702702702703
7	22	20	20	722	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.532579	2702.702702702703
8	10	10	10	810	810	810	20	0.6666666666666666	3	TRUE	TRUE	TRUE	FALSE	11	FALSE	FALSE	FALSE	0.20917	2702.702702702703
8	10	10	10	810	810	810	30	1	3	TRUE	TRUE	TRUE	FALSE	12	TRUE	FALSE	FALSE	0.59533	2702.702702702703
7	22	20	20	722	720	720	20	0.5	2	TRUE	FALSE	TRUE	FALSE	9	TRUE	FALSE	FALSE	1.1633069999999999	2702.702702702703
9	30	30	30	930	930	930	250	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	TRUE	FALSE	0.9267839999999999	6563.706563706564
7	23	20	20	723	720	720	42.5	1	2	TRUE	TRUE	FALSE	TRUE	11	FALSE	TRUE	TRUE	1.62509	289.5752895752896
8	22	20	20	822	820	820	42.5	1	1	TRUE	FALSE	TRUE	FALSE	9	TRUE	FALSE	TRUE	1.942063	115.83011583011583
8	22	20	20	822	820	820	30	0.5	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	0.326627	2702.702702702703
8	10	10	10	810	810	810	87.5	2.5	2	TRUE	TRUE	TRUE	FALSE	12	FALSE	FALSE	TRUE	1.4995880000000001	6563.706563706564
7	24	20	30	724	720	730	5	1	1	TRUE	FALSE	TRUE	FALSE	13	FALSE	TRUE	TRUE	1.470626	6563.706563706564
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	1.375695	6563.706563706564
7	23	20	20	723	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.835869	2702.702702702703
7	22	20	20	722	720	720	87.5	1.5	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	1.6991040000000002	1158.3011583011585
8	10	10	10	810	810	810	5	0	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	FALSE	0.481091	579.1505791505792
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	0.693479	1158.3011583011585
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.370868	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	TRUE	TRUE	1.615436	6563.706563706564
8	22	20	20	822	820	820	250	0.6666666666666666	3	TRUE	TRUE	TRUE	TRUE	12	TRUE	FALSE	FALSE	0.45856499999999994	2702.702702702703
7	22	20	20	722	720	720	20	1.5	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.8905750000000001	2702.702702702703
8	24	20	30	824	820	830	175	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	FALSE	1.290418	2702.702702702703
8	10	10	10	810	810	810	5	1	3	TRUE	TRUE	TRUE	FALSE	13	FALSE	TRUE	FALSE	1.568775	19.305019305019307
7	23	20	20	723	720	720	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	TRUE	1.232494	2702.702702702703
8	22	20	20	822	820	820	175	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	0.22526000000000002	289.5752895752896
8	22	20	20	822	820	820	112.5	2	3	TRUE	TRUE	TRUE	FALSE	8	TRUE	TRUE	FALSE	0.45856499999999994	2702.702702702703
8	23	20	20	823	820	820	12.5	0	2	TRUE	TRUE	TRUE	TRUE	10	TRUE	TRUE	TRUE	1.654052	2702.702702702703
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	TRUE	TRUE	1.283982	19.305019305019307
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.4883250000000001	6563.706563706564
7	22	20	20	722	720	720	62.5	1	3	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	FALSE	1.470626	1158.3011583011585
8	10	10	10	810	810	810	250	0	2	FALSE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.350762	11583.011583011583
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	TRUE	0.613029	579.1505791505792
9	23	20	20	923	920	920	250	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	TRUE	0.8801230000000001	1158.3011583011585
7	22	20	20	722	720	720	30	1.6666666666666667	3	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	FALSE	1.8567859999999998	1158.3011583011585
7	23	20	20	723	720	720	20	0.5	2	TRUE	TRUE	FALSE	TRUE	13	FALSE	FALSE	FALSE	1.208359	2702.702702702703
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	1.75381	2702.702702702703
7	22	20	20	722	720	720	42.5	1	3	TRUE	TRUE	TRUE	TRUE	13	TRUE	FALSE	FALSE	1.906665	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	1.7039309999999999	6563.706563706564
7	22	20	20	722	720	720	42.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.787599	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.4625810000000001	2702.702702702703
9	10	10	10	910	910	910	137.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.6331349999999998	1158.3011583011585
8	30	30	30	830	830	830	62.5	1	2	TRUE	FALSE	TRUE	FALSE	9	TRUE	FALSE	TRUE	0.748185	6563.706563706564
8	10	10	10	810	810	810	137.5	1.5	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	0.62751	1158.3011583011585
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.3419059999999998	1158.3011583011585
9	10	10	10	910	910	910	42.5	1	2	TRUE	TRUE	TRUE	TRUE	9	FALSE	FALSE	TRUE	1.0860750000000001	2702.702702702703
7	22	20	20	722	720	720	30	1	2	TRUE	FALSE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.181006	2702.702702702703
7	23	20	20	723	720	720	62.5	0.5	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.6331349999999998	2702.702702702703
9	24	20	30	924	920	930	87.5	1	3	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	FALSE	0.61142	2702.702702702703
7	22	20	20	722	720	720	87.5	1	3	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	FALSE	1.46419	579.1505791505792
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	TRUE	1.954935	1158.3011583011585
8	10	10	10	810	810	810	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.10780300000000001	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.4995880000000001	1158.3011583011585
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	FALSE	0.810936	2702.702702702703
8	22	20	20	822	820	820	20	0	1	TRUE	FALSE	FALSE	FALSE	9	FALSE	FALSE	TRUE	1.481889	6563.706563706564
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	1.020106	579.1505791505792
7	22	20	20	722	720	720	250	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	TRUE	1.929191	579.1505791505792
8	30	30	30	830	830	830	175	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	0.730486	1158.3011583011585
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	1.8567859999999998	1158.3011583011585
8	10	10	10	810	810	810	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.415122	1158.3011583011585
7	22	20	20	722	720	720	30	1	2	TRUE	FALSE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.678998	2702.702702702703
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	TRUE	1.46419	579.1505791505792
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	TRUE	0.635555	579.1505791505792
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	TRUE	0.859206	289.5752895752896
8	10	10	10	810	810	810	62.5	1	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	TRUE	0.7497940000000001	2702.702702702703
